Full Address,Name,Latitude,Longitude
"976 Simpson St , Bronx,  New York ",976 Simpson St    ,40.8221099,-73.892616
"98-100 Avenue C , Manhattan,  New York ",98-100 Avenue C    ,40.723738,-73.978782
"980 Putnam Avenue , Brooklyn,  New York ",980 Putnam Avenue    ,40.6869596,-73.9229785
"980 Simpson St , Bronx,  New York ",980 Simpson St    ,40.8222198,-73.8926199
"982 Putnam Ave , Brooklyn,  New York ",982 Putnam Ave    ,40.6869822,-73.9228765
"983 Amsterdam Ave , Manhattan,  New York ",983 Amsterdam Ave    ,40.8018115,-73.9643842
"984 Simpson St , Bronx,  New York ",984 Simpson St    ,40.8223303,-73.8926262
"986 Leggett Avenue , Bronx,  New York ",986 Leggett Avenue    ,40.8144703,-73.9001802
"986 Putnam Ave , Brooklyn,  New York ",986 Putnam Ave    ,40.6869918,-73.9227084
"987 Amsterdam Ave , Manhattan,  New York ",987 Amsterdam Ave    ,40.8019108,-73.9642609
"988-90 Hopkinson Avenue , Brooklyn,  New York ",988-90 Hopkinson Avenue    ,40.6561158,-73.9104235
"989 Amsterdam Ave , Manhattan,  New York ",989 Amsterdam Ave    ,40.8019727,-73.9642223
"992 Putnam Ave , Brooklyn,  New York ",992 Putnam Ave    ,40.6870115,-73.92246
"993 Amsterdam Ave , Manhattan,  New York ",993 Amsterdam Ave    ,40.8020981,-73.9641489
"237 Eldridge Street 
, Manhattan,  New York ",A.D.I.L.    ,40.7225565,-73.9899587
"606 East 11th Street, Manhattan,  New York ",AHONA    ,40.7271132,-73.979078
"309 East 4 St , Manhattan,  New York ",ALL PEOPLES HMSTD OF 309    ,40.7221732,-73.9796504
"11 West 107 Street , Manhattan,  New York ",Alborada Group    ,40.7992123,-73.9601618
"646 Ninth Avenue, Manhattan,  New York ",Amethyst West    ,40.7604648,-73.9907818
"500 West 157 St, Manhattan,  New York ",Amsterdam Gates    ,52.3675734,4.9041389
"936 Kelly Street, Bronx,  New York ",Banana Kelly    ,40.8229845,-73.8997993
"838 Beck St , Bronx,  New York ",Beck St Court    ,40.8179039,-73.8967956
"92 East 3 Street , Manhattan,  New York ",Bullet Space    ,40.7212283,-73.9796464
"219 E 4 ST, Manhattan,  New York ",COQUI REALTY   ,40.7237881,-73.9832644
"110-16 , Brooklyn,  New York ",Cambridge Heights    ,38.635397,-90.1896791
"508-512 West 162 St , Manhattan,  New York ",Casa Libre    ,34.0677165,-118.2816694
"393 East 10th Street, Manhattan,  New York ",Casi Alba Homesteaders    ,40.7261223,-73.9778249
"54-56 East 129 St , Manhattan,  New York ",Change    ,40.807792,-73.938218
"655 Riverside Drive , Manhattan,  New York ",Cheops    ,40.8255972,-73.9529963
"79 Decatur St, Brooklyn,  New York ",Clermont    ,28.5494447,-81.7728543
"695 9th Avenue, Manhattan, , NY 10036
",Clinton Corner    ,40.7621919,-73.9902363
"920 Metcalf Ave, Bronx, , NY 10473
",Cloverleaf Towers    ,40.3428108,-79.9651721
"681 E 181 ST, Bronx, , NY 10457
",Crotona Ave.    ,40.8462339,-73.8904453
"16-18 Second Ave, Manhattan, , NY 10012
",Cube Building    ,40.7240751,-73.990757
"678 St. Nicholas Avenue #26, Manhattan, , NY 10030
",Desperation    ,40.8234673,-73.9448264
"475 Prospect Place, Brooklyn, , NY 11238
",Destiny Co-op    ,40.676196,-73.960578
"304 St Johns Place, Brooklyn, , NY 11238
",Destiny Coop Urban Hmstd Assoc   ,40.674012,-73.9674564
"151-55 West 106 St, Manhattan, , NY 10025
",Duke Ellington Trio    ,40.8002612,-73.9648347
"527-29 East 12 St, Manhattan, , NY 10009
",East 12th Street Tenants    ,40.728723,-73.9798859
"52 East 1 St, Manhattan, , NY 10003
",East 1st Street Homesteaders    ,40.7239147,-73.989467
"205-07 East 124 St, Manhattan, , NY 10035
",East Drive    ,40.802893,-73.9357115
"420 East 119 St, Manhattan, , NY 10035
",El Barrio Tenants in Action    ,40.7973785,-73.9332301
"1010 FAILE STREET
Bronx, NY 10459",FAILE STREET    ,40.8163977,-73.8869822
"188 East 3rd Street, Manhattan, , NY 10009
",FLOW    ,40.7228016,-73.9837743
"4206-24 Fifth Ave, Brooklyn, , NY 11232
",FUERZA LATINA    ,40.6495701,-74.0060046
"429 Bergen Street, Brooklyn, , NY 11217
",Fifth and Bergen    ,40.6814586,-73.9766913
"610 West 140 St, Manhattan, , NY 10031
",First Ludford-Lourdes    ,43.091463,-0.045726
"641 East 11 Street, Manhattan, , NY 10009
",Florisol    ,-0.1996657,-78.4853317
"212 Forsyth St, Manhattan, , NY 10002
",Forsyth Street Tenants    ,40.7187337,-73.9926578
"847 Fox Street, Bronx, , NY 10459
",Fox Street Residence    ,40.8179443,-73.8962061
"620 East 170 Street, Bronx, , NY 10456
",Franklin Kite    ,40.8340062,-73.8999281
"100 Newel Street, Brooklyn, , NY 11222
",Freedom    ,40.7258207,-73.947737
"208 West 119 St, Manhattan, , NY 10026",Garden Court    ,40.8055008,-73.9521589
"527 East 5 St, Manhattan, , NY 10009",Greenhouse Artists Residence    ,40.7244765,-73.983031
"800 Riverside Drive, Manhattan, , NY 10032",Grinnell    ,41.7434092,-92.7232456
"1608 Amsterdam Avenue, Manhattan, New York",Hamilton Heights Community    ,40.8252793,-73.9476139
"991 Amsterdam Ave, Manhattan, , NY 10025",Harambee Mutual    ,40.802032,-73.964177
"519 East 11 St, Manhattan, , NY 10009",Heartstone    ,40.72819,-73.9807418
"1966 Newbold Ave, Bronx, , NY 10472",Hugh Grant Gardens    ,40.8321114,-73.8595466
"1285 Dean St, Brooklyn, , NY 11216",IMANI    ,40.6769223,-73.946419
"106-03 37 Ave Queens, NY 11368",J.O.R.    ,6.2330208,-75.5913551
"763 Jennings St, Bronx, , NY 10459",Jennings Terrace Gardens    ,41.7515935,-88.3176581
"941 Jerome Ave, Bronx, , NY 10452",Jerome Ave Tenants    ,40.865424,-73.8989843
"694 Classon Ave, Brooklyn, , NY 11238",Joint Approach    ,40.676284,-73.959741
"239 East 2 Street, Manhattan, , NY 10009",Joseph Cardona Memorial    ,40.7213669,-73.9820456
"278 East 7 St, Manhattan, , NY 10009",LES 278    ,40.7231803,-73.9770019
"339-41 Bedford Ave, Brooklyn, , NY 11211",La Borinquena    ,40.7121993,-73.9625371
"312 Lincoln Road, Brooklyn, , NY 11225",La Espaniola    ,40.6612452,-73.952352
"653 East 5 St, Manhattan, , NY 10009",La Fortaleza    ,40.7230671,-73.9799051
"86 West 119 Street, Manhattan, , NY 10026",Lenox Court    ,40.8037129,-73.9479522
"320 East 4 St, Manhattan, , NY 10009",Limited Equity    ,40.7218238,-73.9794785
"112 East 102 St, Manhattan, , NY 10029",Los Hijos del Barrio    ,40.7899166,-73.9491301
"173 East 111 St, Manhattan, , NY 10029",Machito Blvd.  aka 173 E. 111 St.    ,40.7952495,-73.9429705
"186 East 111 St, Manhattan, , NY 10029",Machito Square  aka 186 E. 111 St.    ,40.7947765,-73.9421304
"262 West 154 St, Manhattan, , NY 10039",Macombs Manor    ,42.5313976,-82.9173374
"2090 Madison Ave, Manhattan, , NY 10037",Madison Ave    ,40.7421633,-73.987047
"1901 Madison Ave, Manhattan, , NY 10035",Maple Court    ,47.7839181,-122.3079456
"1919 Madison Ave, Manhattan, , NY 10035",Maple Plaza    ,40.8045686,-73.9410797
"503 West 174 St, Manhattan, , NY 10033",Maria De La Cruz    ,40.8439915,-73.9346424
"742 East 6th Street, Manhattan, , NY 10009",Mascot Flats    ,40.7226529,-73.9777763
"985 Amsterdam Ave, Manhattan, , NY 10025",Merengue Gaucho  aka 985 Amsterdam Avenue    ,40.8018509,-73.9643067
"500 Southern Boulevard, Bronx, , NY 10455",Mott Haven Victory    ,40.8091068,-73.9228881
"2185 Pacific Street, Brooklyn, , NY 11233",NY Pacific St    ,40.6777804,-73.9519973
"2600 Briggs Ave, Bronx, , NY 10458",New Briggs Ave    ,40.8683745,-73.8898125
"408 West 25 St, Manhattan, , NY 10001",New Era    ,40.7478579,-74.0011292
"946-50 Hoe Ave, Bronx, , NY 10459",New Hoe Avenue    ,33.9527182,-81.1081795
"1670 Longfellow Ave, Bronx, , NY 10460",Nina Dunn    ,40.8348834,-73.8847539
"398 Oliver Place, Bronx, , NY 10458",OLIVER GARDENS    ,40.866419,-73.885524
"948 Columbus Ave, Manhattan, , NY 10025",Occupants    ,40.7997473,-73.9628437
"3215 Olinville Ave, Bronx, , NY 10467",Olinville Manor    ,40.8720332,-73.8684035
"2245 Hughes Avenue, Bronx, , NY 10457",P R Association    ,40.8518288,-73.8887524
"537 West 156 St, Manhattan, , NY 10032",Palace United    ,40.8330189,-73.9438259
"139 Norfolk St, Manhattan, , NY 10002",Palm Beach    ,26.7056206,-80.0364297
"544 West 147 St, Manhattan, , NY 10031",Palmares    ,40.8272965,-73.948986
"1351 Park Ave, Manhattan, , NY 10029",Park Avenue Hall    ,40.7899069,-73.9495523
"42 Patchen Ave, Brooklyn, , NY 11221",Patchen   ,40.6908403,-73.9277933
"851 Fox St, Bronx, , NY 10459",Phoenix Homesteaders    ,33.4832797,-112.0230451
"1815 Prospect Avenue, Bronx, , NY 10457",Plaza Off the Park    ,40.8420878,-73.8915071
"401 East 145 St, Bronx, , NY 10454",Pueblo en Marcha    ,40.812966,-73.9190033
"515 East 13 St, Manhattan, , NY 10009",RIVPIN    ,40.729579,-73.9799499
"616 West 137 St, Manhattan, , NY 10031",Residencia Esperanza    ,40.8217231,-73.9554416
"186 East 104 St, Manhattan, , NY 10029",Residents Association 186 East 104 Street    ,40.7903575,-73.94616
"508 West 135th St, Manhattan, , NY 10031",River View    ,40.8191056,-73.9533835
"584 Rogers Ave, Brooklyn, , NY 11225
",Rogers Ave Homesteaders    ,40.6574557,-73.9535015
"508 East 6 St, Manhattan, , NY 10009",SCLERA    ,40.7250752,-73.9834206
"827 Tenth Ave, Manhattan, , NY 10019",SITE FIVE    ,40.7677564,-73.9898673
"164 Bleecker St, Brooklyn, , NY 11221",Safe Haven    ,40.6964714,-73.9196198
"601 West 136 St, Manhattan, , NY 10031",Saxonia 601 West 136 St    ,40.8210248,-73.9549362
"2360 Eighth Ave, Manhattan, , NY 10027",Second Canaan    ,40.8111062,-73.9501722
"733 East 9th Street, Manhattan, , NY 10009",Serenity    ,40.7248875,-73.9764902
"41 Convent Avenue, Manhattan, , NY 10027",St. Agnes Apartments    ,38.6004703,-90.2187129
"635 East 11th Street #12, Manhattan, , NY 10009",St. Romero    ,40.726979,-73.977716
"320-22 57th St, Brooklyn, , NY 11220",Sunbay    ,40.6434294,-74.0183249
"759 40th Street, Brooklyn, , NY 11232",Sunboro    ,40.6473478,-73.9985898
"11 Ten Eyck St, Brooklyn, , NY 11206
",Ten Eyck Houses    ,40.7097547,-73.9503352
"368 East 8th Street, Manhattan, , NY 10009",Tenants of 368 East 8th Street    ,40.7242095,-73.9776639
"404 East 10 St, Manhattan, , NY 10009",Tenants of 404 East 10 St    ,40.7255026,-73.9771705
"414 East 10 St, Manhattan, , NY 10009",Tenants of 414 East 10th Street    ,40.7254128,-73.9768519
"308 Gates Ave, Brooklyn, , NY 11216",The Bedford Gates Ave    ,40.6885415,-73.930459
"64 Havemeyer St, Brooklyn, , NY 11211",The Convent    ,40.7147328,-73.9549021
"326 West 43 St, Manhattan, , NY 10036",The Crossroads    ,40.7583295,-73.9905765
"336 East 4th Street, Manhattan, , NY 10009",The Executive    ,40.7214655,-73.9789447
"2170 Second Ave, Manhattan, , NY 10029",The Jeffersonville    ,38.2775702,-85.7371847
"351 West 114 St, Manhattan, , NY 10026",The Monterey    ,36.6002378,-121.8946761
"456 West 50 St, Manhattan, , NY 10019",The New 456 West 50 St    ,40.764378,-73.9914474
"115 East 101 Street, Manhattan, , NY 10029",The New Forever Green    ,40.7896369,-73.9495523
"921-41 Tiffany St, Bronx, , NY 10459
",Tiffany Apartments    ,40.820456,-73.895238
"2015 Southern Blvd, Bronx, , NY 10460",Trinity 3 in 1    ,40.8443345,-73.8857006
"550 West 153 St, Manhattan, , NY 10031",Trinity Studio    ,40.8312615,-73.9465031
"280 Dean St, Brooklyn, , NY 11217",UNIDAD Y PROGRESO    ,26.0852961,-98.2725819
"517 West 151 St, Manhattan, , NY 10031",URBAN OASIS    ,40.8295651,-73.9455572
"21-23 Avenue C, Manhattan, , NY 10009",Umbrella House    ,40.7213214,-73.981091
"125 West 111th St., Manhattan, , NY 10026",Unity Court    ,39.230977,-81.5439454
"400 East 161 Street, Bronx, , NY 10451",Urban Reservation    ,40.8240089,-73.9137435
"120 West 123 St, Manhattan, , NY 10027",Victory Renaissance    ,40.8068566,-73.9475585
"715 St Nicholas Ave, Manhattan, , NY 10031",W.B.Dubois    ,40.8245829,-73.944719
"552-54 West 141 St, Manhattan, , NY 10031",West 141 Street Tenants    ,40.8206203,-73.9445375
"535 West 156 St, Manhattan, , NY 10032",West 156 Street    ,40.8329714,-73.9437022
"West 50 St, Manhattan, , NY 10019",West 50 Street    ,40.7621063,-73.9856974
"1252 West Farms Road, Bronx, , NY 10459",West Farms Freeman    ,40.828862,-73.887793
"1 West 126th Street, Manhattan, , NY",West Side Owners Company   ,40.8073916,-73.9420052
"512 West 135 St, Manhattan, , NY 10031",Westside 135 Street    ,40.819224,-73.9536688
"405 Williams Ave, Brooklyn, , NY 11207",Williams and Georgia Towers    ,40.6660342,-73.897999
"475 17th Street, Brooklyn, , NY 11215
",Windsor Terrace Co-ops    ,40.6539346,-73.9756567
"1794-96 Amsterdam Avenue, Manhattan, New York","aka 1794-96 Amsterdam Ave
",40.8278089,-73.9461501
