year,TRTID10,hinc,prent,powner,pwht,pblk,pop,punemp,mrent,pcol,phs,str30old,hh10old,fhh,pov,pfb,pfb10,p18und,p60up
1970,36005002800,10357.57604,0.9575799721835884,0.04242002781641168,0.3829086115992975,0.5933655620301866,4551.99993534945,0.027895981087470448,168.8988063,0.04635325197644183,0.43629174609105914,46,1352,115,354,555,180,1518,289
1970,36005003100,4754.385889,0.9660130718954248,0.03398692810457516,0.7315436241610765,0.2408211529413019,2533.00008138688,0.04533333333333334,76.39455239,0.0015791551012544387,0.47690484057884047,719,676,190,741,204,79,1061,174
1970,36005003300,4456.896542,0.9795238095238096,0.020476190476190478,0.5682304112690229,0.41818639320671475,7950.99997038022,0.07590966122961104,75.93001793,0.001760784813501957,0.36775248533426586,1425,1817,654,3414,421,186,4043,347
1970,36005003500,4466.049103,0.9745042492917847,0.025495750708215296,0.6232891592439713,0.3428199000651749,4603,0.03880597014925373,78.16816747,8.689984792526613e-4,0.49141864001737995,746,1149,172,1118,524,245,1839,460
1970,36005003700,4131.579208,0.9831932773109243,0.01680672268907563,0.5543478260869565,0.4375,368,0,73.95833333,0,0.5434782608695652,101,93,18,122,136,44,130,25
1970,36005003800,8050.599041,0.7049323898409607,0.29506760390900394,0.5471089464592803,0.4307434084285852,1096.80849027935,0.028901314490382565,128.3249523,0.018254190916137687,0.4006367937469942,122.6732512,238.1830482,38.24006414,124.9385872,92.68612671,4.403199196,374.619514465332,107.823351860046
1970,36005003900,5542.601006,0.9779722389861195,0.022027761013880508,0.557211015317653,0.42588098183919104,11946.9997885963,0.034984412885348114,75.1463765,0.002092575579005459,0.41273960720303676,1898,2912,744,3658,471,108,5577,761
1970,36005004001,10717.94821,0.3970276008492569,0.6029723991507431,0.9495091164095366,0.010518934120532479,1425.99999468774,0.015100671140939598,109.7222176,0.023141655065171452,0.5827489502774993,154,318,16,40,291,24,335,239
1970,36005004100,4245.967907,0.9572501444251877,0.04274985557481225,0.6604058359885955,0.32014086928656527,5962.99998889305,0.06803685329553508,72.15975785,0.005869528771623774,0.44558108417726766,840,1572,232,1637,411,177,2632,595
1970,36005004200,8657.184584,0.8482129333489431,0.1517870666421537,0.6964497065783708,0.2709998614826416,8667.35070445994,0.023372985136507877,93.3808755,0.018138678249064344,0.4589485048704811,36.94537818,2462.647059,214.2331933,1334.726891,838.3907563,62,3367.37394952774,839.046218514442
1970,36005004300,3741.712543,0.9852760736196319,0.014723926380368098,0.7057893456579908,0.2758452931160302,8222,0.08045325779036827,70.75452729,0.002675747993189005,0.40987594259304305,2473,2090,620,4160,449,213,3820,493
1970,36005004400,4814.606883,0.9640243902439024,0.03597560975609756,0.5991887905604717,0.3856932128247991,5424.00003536046,0.05673758865248227,81.33690109,0.009033923244940324,0.4850663685191427,123,830,292,1422,273,0,2087,755
1970,36005004600,7078.947461,0.9820466121151624,0.017953320686998724,0.6496390893947797,0.33925597514568745,1789.6491569858,0.023129250047240382,93.75000168,0.018878400309982137,0.5169350208049412,149.0546265,417.3529358,36.76680756,272.2731018,61.6092453,0,689.626037597656,164.95378112793
1970,36005004800,7398.147595,0.8902439024390244,0.10975609756097561,0.8703235591506565,0.10212335483377269,3956.00008105487,0.04086687306501548,83.28829447,0.026289180452258316,0.5139029217253958,1071,1131,99,509,653,276,1175,457
1970,36005005001,6778.430477,0.908548694379988,0.09145129606480559,0.7464310671857847,0.21094140628880428,4543.09179376066,0.0491125693354798,85.8405762,0.021763003504746872,0.5140261680838552,1264.917969,1277.163452,147.8534393,642.6635742,675.7718506,159.6454315,1405.51477050781,585.064208984375
1970,36005005002,6778.431424,0.9085487188528606,0.0914512890775205,0.7464310671857838,0.21094139408637963,5473.90820623934,0.049112573057189475,85.84057434,0.021763002394562123,0.5140261451211067,1524.082031,1538.836548,178.1465607,774.3364258,814.2281494,192.3545685,1693.48522949219,704.935791015625
1970,36005005100,5381.830259,0.9938326995345373,0.006167299812539857,0.458915636119099,0.5163040993567698,8674.0881014932,0.07263661807361384,80.46074282,0.0047361153471484835,0.41124298891844685,541.3718802,1632.030571,500.6769155,2378.664626,300.4637467,54.81402111,3985.46648117155,513.931990399957
1970,36005005200,6141.791069,0.9135977337110481,0.08640226628895184,0.7173800928313533,0.2625064505336208,1938.99997110665,0.027980535279805353,85.94405281,0.012377514367007661,0.5291387391895775,486,529,100,532,173,105,593,203
1970,36005005400,6846.733746,0.8033240997229917,0.19667590027700832,0.7484905985854752,0.19458340430349175,5797.00002699438,0.029154518950437316,86.65047953,0.014145247475963052,0.5316543014746112,1516,1365,131,846,1032,457,1701,824
1970,36005005600,5858.696033,0.8275499474237644,0.17245005257623555,0.729628238828391,0.23582425396266946,2663.00004960224,0.041237113402061855,83.94308887,0.011265489838981025,0.5812992756914209,638,739,72,518,274,43,747,522
1970,36005005902,9581.63263,0.9972451790633609,0.0027548209366391185,0.9192628345765687,0.05221588415971917,2279,0.007929515418502203,118.5321133,0.11671785870996051,0.5638437911364633,665,562,31,161,295,43,264,922
1970,36005006000,6166.666424,0.9038461538461539,0.09615384615384616,0.7784371909001002,0.20672602000859147,1010.99996986985,0.06550218340611354,86.92308012,0.01384767598143675,0.5182987295909184,355,301,30,148,182,59,265,214
1970,36005006100,11004.5244,0.11516111991547807,0.8848388800845219,0.48304701627486374,0.49389691060782764,4424.00013660942,0.02390438247011952,137.7419277,0.07617540451937661,0.5680379571430072,25,1869,66,190,869,307,775,974
1970,36005006200,6292.683143,0.9512390087929656,0.04876099120703437,0.4684728465557042,0.4656785194751138,8231.00022805505,0.056990881458966566,89.18393514,0.009111893806583234,0.4520714247239495,697,1817,327,1929,619,208,3168,793
1970,36005006300,7437.92663,0.9267001578662556,0.07329983429685238,0.8342142739353052,0.1509904096849814,4993.27343332707,0.07568666437883605,100.3617658,0.05986414216872313,0.6295873486554329,1795.07785,1104.395477,35.97438478,568.2571564,925.6618805,39,553.590156555176,1519.37498474121
1970,36005006400,10592.59332,0.7321428571428571,0.26785714285714285,0.7026323401793455,0.2791437683186201,3456.99997464579,0.03823720025923526,129.375,0.021695111527353893,0.5209719448101915,445,816,28,250,364,82,983,413
1970,36005006500,4209.52376,0.9771260997067449,0.02287390029325513,0.7922673656618604,0.18719964880528014,4578.00004150343,0.04722921914357683,58.39233193,0.008082131862071604,0.5565749185015797,1430,1174,146,1206,941,448,1322,645
