year,county,TRTID10,hinc,powner,prent,pwht,pblk,phisp,pop,punemp,ohu,multi,mrent,pcol,phs,str30old,hh10old,fhh,pov,ppov,pfb,pfb10,p18und,p60up,ncoops
2000,Kings County,36047008800,26581.99942,0.2987124509737699,0.6549356302533202,0.18964004283380298,0.02516827576343955,0.6757389804878532,3332.907892,0.06496350156514284,1136.329468,1096.338501,619.9999769,0.09072285235538095,0.42405618630879344,1049.519775,672.0437622,154.1116333,971.4885254,0.2925969474912125,1665.966309,708.1331787,868.097168,397.959137,0
2000,Kings County,36047009000,29233.59114,0.1917776369558059,0.7500288417755591,0.15591297804588974,0.0230323111566215,0.596846493243654,2610.092204,0.09224977801785772,847.6705933,769.6615849,636.4979123,0.04200199706814649,0.4419996424769981,801.4803085,576.9562569,131.8883724,709.5115108,0.2811313517108557,1135.033798,559.8668251,793.9028568,257.0408602,1
2000,Kings County,36047009200,26597,0.18527607361963191,0.7834355828220859,0.1436046511627907,0.05503875968992248,0.49224806201550386,5160,0.12833990363556724,1630,1567,618,0.08294573643410853,0.4517441860465116,1543,1126,199,1621,0.31077453987730064,2911,1534,1472,508,0
2000,Kings County,36047009400,28822,0.22589167767503301,0.7410832232496698,0.3077239958805355,0.014418125643666324,0.2669412976313079,4855,0.0755024443237371,1514,1330,674,0.0867147270854789,0.43460350154479915,1367,978,118,1187,0.24606135986733002,2686,1479,1367,612,0
2000,Kings County,36047009600,29654,0.2647220693450743,0.6995046780407265,0.10898305084745763,0.028983050847457628,0.7313559322033898,5900,0.10117238384715588,1817,1702,679,0.06305084745762712,0.39677966101694917,1635,1138,285,1760,0.3003412969283277,2740,1385,1749,573,0
2000,Kings County,36047009800,28594,0.20833333333333334,0.7582159624413145,0.08054239503349125,0.01601045580787453,0.6757065838915209,6121,0.10384615384615385,1704,1591,628,0.04116974350596308,0.417252082992975,1581,1048,285,2003,0.3285761154855643,3426,1903,1850,532,0
2000,Kings County,36047010000,29976,0.21829855537720708,0.7405029427501337,0.12406314782331367,0.03045766225482379,0.4986445542975602,6271,0.08230958230958231,1869,1806,654,0.04417158347950885,0.46435975123584755,1731,1113,265,1644,0.264819587628866,3051,1440,1880,647,0
2000,Kings County,36047010100,30788,0.26495132127955495,0.6856745479833102,0.2315018315018315,0.03711843711843712,0.6444444444444445,4095,0.088016967126193,1438,1215,661,0.06422466422466422,0.4456654456654457,1298,890,158,923,0.2265030674846626,1664,927,1099,467,1
2000,Kings County,36047010200,29485,0.29697396199859255,0.6664320900774102,0.20407279029462738,0.012998266897746967,0.3360051993067591,4616,0.11873198847262248,1421,1238,669,0.05459272097053726,0.4898180242634315,1387,943,130,1596,0.34627901931004557,2469,1316,1195,654,0
2000,Kings County,36047010400,24574,0.20703346568349404,0.735677821894498,0.17142857142857143,0.009041591320072333,0.10289330922242315,5530,0.060063643595863164,1763,1671,662,0.07613019891500904,0.5240506329113924,1609,1104,106,1884,0.341861731083288,3748,2014,1292,739,0
2000,Kings County,36047010600,26895,0.2659974905897114,0.6875784190715182,0.11648351648351649,0.013553113553113554,0.17893772893772894,5460,0.08526453869698294,1594,1429,634,0.06941391941391942,0.4976190476190476,1435,1149,117,1774,0.3253255088941867,3396,1793,1419,697,0
2000,Kings County,36047010800,28844,0.23790322580645162,0.7190860215053764,0.20155038759689922,0.012361198407710036,0.2516237167399958,4773,0.07665330661322645,1488,1353,610,0.08610936517913262,0.44605070186465534,1407,971,125,1531,0.3194908180300501,2809,1335,1257,571,0
2000,Kings County,36047011000,30786,0.2786885245901639,0.6482861400894188,0.17302925136341102,0.03470500743678731,0.44571145265245415,2017,0.0963302752293578,671,580,707,0.08527516113039167,0.4918195339613287,614,412,65,603,0.30516194331983804,816,411,546,286,0
2000,Kings County,36047011200,19697,0.1401015228426396,0.8314720812182741,0.34027555270746557,0.02611342518423582,0.418455623197693,6242,0.08518693800283957,1970,1910,528,0.062159564242230056,0.4038769625120154,1545,1112,224,2296,0.37098077233801907,3427,1920,1955,867,0
2000,Kings County,36047011400,35107,0.1888276947285602,0.7686860739575138,0.6064139941690962,0.04518950437317784,0.14504373177842567,4116,0.04310344827586207,1271,1212,549,0.16399416909620992,0.34839650145772594,1141,751,81,1099,0.3040951853901494,1920,904,1178,948,0
2000,Kings County,36047011600,26330,0.25253256150506515,0.7083936324167872,0.28034749941300774,0.010800657431321907,0.11763324724113641,4259,0.11444652908067542,1382,1259,652,0.06104719417703686,0.5085700868748533,1106,917,95,1212,0.28457384362526417,2601,1411,1101,721,0
2000,Kings County,36047011700,30833,0.23524150268336314,0.686046511627907,0.24354375896700142,0.10437589670014347,0.5555954088952654,2788,0.088659793814433,1118,1004,706,0.11441893830703014,0.37266857962697275,1018,730,105,781,0.2722202858138724,736,471,660,284,0
2000,Kings County,36047011800,24655,0.2006269592476489,0.7758620689655172,0.22050771528123445,0.006470881035340966,0.14186162269785962,2009,0.061522419186652764,638,586,627,0.06869089099054256,0.5121951219512195,623,398,49,626,0.3255330213208528,1225,612,483,270,0
2000,Kings County,36047011900,28405.74434,0.15118110236220472,0.7921259842519685,0.34790996784565914,0.0977491961414791,0.4482315112540193,1555,0.12207792207792208,635,594,684.6063618,0.16463022508038586,0.4045016077170418,615,408,63,406,0.2794218857536132,320,206,291,209,1
2000,Kings County,36047012000,31797,0.22408963585434175,0.7450980392156863,0.12609736632083002,0.0023942537909018356,0.1923383878691141,1253,0.019580419580419582,357,355,678,0.06464485235434957,0.6320830007980845,333,283,13,289,0.2049645390070922,1092,688,287,129,0
2000,Kings County,36047012100,36343,0.25925925925925924,0.6521164021164021,0.2900890868596882,0.08518930957683742,0.5077951002227171,1796,0.058885383806519455,756,655,757,0.12249443207126949,0.36971046770601335,694,489,60,392,0.22857142857142856,578,273,408,220,0
2000,Kings County,36047012200,31688,0.2159090909090909,0.7526737967914439,0.1823587710604559,0.017244796828543112,0.4715559960356789,5045,0.09189957366177168,1496,1408,659,0.06184340931615461,0.43270564915758175,1293,952,189,1511,0.2974995077771215,2490,1180,1378,595,0
2000,Kings County,36047012600,34753.30672,0.2577414076299632,0.7090776531921426,0.43796169523086026,0.01942833012824346,0.22989773977819725,2522.000006,0.07337997018845807,903.605957,788.6987762,703.4933569,0.12286415343489891,0.3697701913486831,855.6164703,533.747818,79.97723293,495.7828369,0.2008050867699846,1066.518402,440.7950974,631.7688293,381.8283691,0
2000,Kings County,36047012700,19000,0.06409266409266409,0.911969111969112,0.10778267254038179,0.3509544787077827,0.5177679882525698,3405,0.09167950693374423,1295,1260,374,0.10014684287812041,0.40058737151248164,1019,693,272,1298,0.381652455160247,589,225,857,482,2
2000,Kings County,36047012801,40341,0.2776349614395887,0.6812339331619537,0.4740777666999003,0.005483549351944167,0.08574277168494517,2006,0.08275862068965517,778,678,684,0.1036889332003988,0.42073778664007977,682,462,45,512,0.2618925831202046,912,435,437,391,0
2000,Kings County,36047012901,48024,0.2418111753371869,0.7003853564547207,0.3532827154979902,0.2393925859758821,0.33005806163465834,2239,0.07431935246504782,1038,1013,741,0.3389906208128629,0.241179097811523,844,673,88,260,0.11423550087873462,596,168,394,187,0
2000,Kings County,36047012902,55625,0.19183285849952517,0.7473884140550807,0.5181176470588236,0.208,0.21082352941176472,2125,0.05153203342618384,1053,1014,1015,0.44988235294117646,0.18211764705882352,983,816,65,179,0.08536003814973772,367,100,324,194,1
2000,Kings County,36047013000,36496,0.19464469618949537,0.7595262615859938,0.5586308894992605,0.009507711810690893,0.18571730403549547,4733,0.10290237467018469,1942,1806,679,0.1616311007817452,0.3862243819987323,1870,1102,123,1019,0.21403066582650704,2049,1192,1091,823,0
2000,Kings County,36047013100,51131,0.22849462365591397,0.7290322580645161,0.3898347521281923,0.23084626940410616,0.3269904857285929,3994,0.06209415584415585,1860,1828,839,0.3267401101652479,0.2543815723585378,1673,1263,177,790,0.19244823386114496,825,331,743,349,0
2000,Kings County,36047013200,34375,0.36503856041131105,0.5861182519280206,0.5889145496535797,0.005542725173210162,0.1367205542725173,2165,0.13389121338912133,778,635,700,0.13903002309468823,0.37782909930715936,723,373,59,425,0.20812928501469147,885,436,556,317,0
2000,Kings County,36047013300,57885,0.28727064220183485,0.6708715596330275,0.5830379056449414,0.1120807199345514,0.22388873738751022,3667,0.023184601924759404,1744,1621,884,0.43250613580583586,0.17507499318243797,1673,1097,104,350,0.0958904109589041,561,222,625,388,1
2000,Kings County,36047013400,43917.58785,0.3581098459947195,0.5908199209794563,0.718113263496144,0.007198393652956298,0.11753159341902314,3890,0.03415174382280949,1586.394046,1299.301226,771.9723085,0.23345413943444732,0.31450888946015426,1500.383538,795.2521891,70.02276707,598.2171629,0.1573003697632222,1356.481611,642.2049037,828.2311734,691.1716287,0
2000,Kings County,36047013500,51420,0.2897553516819572,0.6567278287461774,0.5681978798586572,0.11802120141342756,0.25618374558303886,2830,0.04218496484586263,1308,1276,921,0.3823321554770318,0.19328621908127208,1287,817,101,391,0.13436426116838487,435,129,591,234,0
2000,Kings County,36047013600,42500,0.3113487819370172,0.6476530005941771,0.7127930682976554,0.007390417940876657,0.10575942915392457,3924,0.06019719771665802,1683,1343,719,0.21228338430173294,0.3458205912334353,1683,998,73,519,0.13273657289002558,1534,769,797,715,0
2000,Kings County,36047013700,57042,0.2625454545454545,0.6829090909090909,0.5642664872139973,0.08445491251682369,0.2823014804845222,2972,0.045427375971309025,1375,1200,842,0.3246971736204576,0.23418573351278602,1296,795,93,298,0.10522598870056497,533,120,553,371,0
2000,Kings County,36047013800,40117,0.24068767908309455,0.7342406876790831,0.7289457267623206,0.002495321272613849,0.10293200249532128,3206,0.0788787483702738,1396,1313,686,0.24516531503431066,0.41640673736743605,1433,816,58,500,0.15033072760072158,1370,499,596,739,0
2000,Kings County,36047013900,42361,0.2270203578038248,0.729796421961752,0.48930062630480164,0.1296972860125261,0.2860125260960334,3832,0.0718795531811559,1621,1426,742,0.32072025052192066,0.2727035490605428,1523,1033,151,637,0.16936984844456263,980,409,757,416,0
2000,Kings County,36047014000,57436,0.43684820393974505,0.541135573580533,0.8156063618290258,0.0019880715705765406,0.09145129224652088,2012,0.05767350928641251,863,629,676,0.2649105367793241,0.3275347912524851,844,414,38,60,0.028971511347175277,592,287,366,437,0
2000,Kings County,36047014100,41840,0.271505376344086,0.6702508960573477,0.3595177201315309,0.07197661673364998,0.41359152356594814,2737,0.05243209096651927,1116,977,732,0.2524662038728535,0.31202046035805625,1053,689,101,376,0.13682678311499272,773,365,560,284,0
2000,Kings County,36047014200,42713,0.2143845089903181,0.7579529737206085,0.6945645460160593,0.008029647930821495,0.11272390364422483,3238,0.05825242718446602,1446,1274,702,0.27424336009882644,0.31562693020382954,1366,958,68,562,0.17475124378109452,1634,1053,597,576,0
2000,Kings County,36047014300,31771,0.20783764870538837,0.72778166550035,0.28870179250407385,0.037479630635524175,0.6230309614340033,3682,0.06909315237507711,1429,1234,695,0.14665942422596415,0.3688212927756654,1363,817,151,738,0.19989165763813652,1218,600,887,383,0
2000,Kings County,36047014500,30735,0.17103620474406991,0.7715355805243446,0.27346278317152106,0.061488673139158574,0.59500693481276,4326,0.08400402414486921,1602,1460,633,0.11396208969024503,0.41701340730466946,1386,1006,172,1152,0.2672853828306265,1883,1095,1119,473,0
2000,Kings County,36047014700,34878.00066,0.2358490596564817,0.7040094086436953,0.3197831961672278,0.05239385845866071,0.5654923374672657,1979.999959,0.11507936986479397,758.3739624,686.8292236,715.0000311,0.1079494151646091,0.41056910890572396,714.5528564,453.4146118,85.85365295,268.2926636,0.1361161454463767,697.5609741,380.0812988,512.4390259,247.7235718,0
2000,Kings County,36047014800,47250,0.6026615969581749,0.36311787072243346,0.9500818330605565,0,0.018821603927986905,1222,0.038306451612903226,526,244,798,0.18821603927986907,0.32896890343698854,473,264,17,149,0.12447786131996658,261,100,218,302,0
2000,Kings County,36047014900,47569,0.2993482309124767,0.6270949720670391,0.5268118977796398,0.0896522832006703,0.31064097193129453,4774,0.10144927536231885,2148,1905,837,0.3022622538751571,0.2653958944281525,1962,1453,166,687,0.14438839848675913,976,368,905,431,0
2000,Kings County,36047015000,34358,0.523224043715847,0.430327868852459,0.9392583120204604,6.393861892583121e-4,0.021099744245524295,1564,0.08093278463648834,732,479,649,0.1745524296675192,0.5076726342710998,673,337,34,157,0.09435096153846154,494,80,231,468,0
2000,Kings County,36047015100,66815,0.35349127182044887,0.6034912718204489,0.692330383480826,0.06283185840707965,0.15250737463126843,3390,0.01042611060743427,1604,1455,1059,0.5224188790560472,0.12418879056047198,1530,1170,79,321,0.09756838905775075,519,172,602,330,0
2000,Kings County,36047015200,52859.38108,0.5050505050505051,0.4567901234567901,0.7776785714285714,0.008035714285714285,0.06651785714285714,2240,0.050686378035902854,891,597,697.7837838,0.24285714285714285,0.3098214285714286,765,366,25,117,0.058676028084252756,677,288,398,593,0
2000,Kings County,36047015300,66809,0.28078817733990147,0.6544686840253343,0.711336717428088,0.05854483925549915,0.08866328257191201,2955,0.030303030303030304,1421,1291,917,0.5614213197969543,0.1485617597292724,1286,971,46,136,0.047702560505085936,550,228,462,312,0
2000,Kings County,36047015500,63073,0.31625,0.64625,0.7490942028985508,0.09178743961352658,0.09178743961352658,3312,0.039550561797752806,1600,1477,1016,0.5383454106280193,0.11805555555555555,1611,1053,64,197,0.05845697329376855,381,76,645,296,0
2000,Kings County,36047015700,68787,0.3610237988325101,0.5940727436012573,0.7716630461018585,0.08568670045860488,0.07313540912382331,4143,0.030659536541889482,2227,2048,989,0.588221095824282,0.0852039584841902,2179,1463,89,240,0.05792903692976104,431,124,658,420,0
2000,Kings County,36047015900,67317,0.4325762952448545,0.5351312987934705,0.7020231781575329,0.1335690434099391,0.08171282655666863,5091,0.05176732535485667,2818,2668,844,0.6112747986643096,0.07503437438617168,2721,1877,97,302,0.0598019801980198,873,316,734,516,1
2000,Kings County,36047016000,41049,0.14994775339602925,0.812957157784744,0.5553462081959492,0.03391427225624117,0.16721620348563354,4246,0.08485446472619634,1914,1802,673,0.20489872821479038,0.3099387658973151,1759,1347,88,498,0.11679174484052533,1728,876,950,683,0
2000,Kings County,36047016100,65192,0.24807987711213517,0.684331797235023,0.47235202492211836,0.27102803738317754,0.18457943925233644,2568,0.05002810567734682,1302,1175,868,0.5249221183800623,0.14602803738317757,1247,867,69,255,0.1000784929356358,590,195,377,257,1
2000,Kings County,36047016200,44305.45517,0.2728104166790314,0.6900768534429249,0.7356932930730081,0.01717878223074167,0.08986950025973993,1885.999999,0.03993121423795036,943.4465294,839.8571424,737.8558243,0.33459995224528105,0.24297920224972389,825.6636734,580.5175505,35.23102033,100.3583673,0.05278835021603878,755.3436732,298.2073469,306.8048973,372.8914285,0
2000,Kings County,36047016300,59583,0.27439024390243905,0.6802168021680217,0.3763779527559055,0.41133858267716533,0.1152755905511811,3175,0.030886075949367087,1476,1305,893,0.42771653543307087,0.1521259842519685,1423,957,98,277,0.09502572898799314,688,244,483,337,1
2000,Kings County,36047016400,60499.99772,0.021897809954700666,0.8053527615374064,0.2791836816215183,0.3730612172270646,0.29795917310750364,1172.999978,0.13291138443578698,393.5534668,335.1428528,958.0000317,0.2318367379372619,0.13959184081075915,353.3363342,327.4824524,27.76897812,30.64163208,0.025559105434081453,165.6563263,49.79265213,424.1950989,20.1085701,0
2000,Kings County,36047016500,77871,0.4099959366111337,0.5550589191385615,0.8246337940994429,0.053228801320404376,0.058180317722302456,4847,0.02669208770257388,2461,2123,935,0.6077986383329895,0.05260986177016711,2425,1606,74,154,0.031772230245512685,499,175,914,521,0
2000,Kings County,36047016600,69859.16923,0.7596034696406444,0.19454770755885997,0.9598432908912831,0.0019588638589618022,0.01811949069539667,2042,0.029900332225913623,807,251,620.4904459,0.2414299706170421,0.376101860920666,787,247,16,74,0.036256736893679566,349,93,418,540,0
