year,county,TRTID10,hinc,prent,powner,pwht,pblk,phisp,pop,punemp,ohu,multi,mrent,pcol,phs,str30old,hh10old,fhh,pov,ppov,pfb,pfb10,p18und,p60up,ncoops
2010,Kings County,36047030500,54097,0.8551724137931035,0.0795131845841785,0.27752748242926656,0.48062714002522977,0.15930798342043612,5549,0.15280266188891733,2465,2615,1309,0.35880338799783745,0.29933321319156603,2316,1919,246,1118,0.19265896949853525,34.1396933560477,756,847,670,4
2010,Kings County,36047030600,40363,0.4967824967824968,0.38223938223938225,0.4613466334164589,0.0059850374064837905,0.16458852867830423,2005,0.12558139534883722,777,583,814,0.12468827930174564,0.514214463840399,590,346,37,371,0.17096774193548386,45.7603686635945,235,430,377,0
2010,Kings County,36047030700,24232,0.8582375478927203,0.08477011494252873,0.01232394366197183,0.8411091549295775,0.14018485915492956,4544,0.11572890025575447,2088,1948,393,0.023987676056338027,0.38688380281690143,1754,1209,582,1327,0.33150137396952284,16.7624281788659,224,1323,714,1
2010,Kings County,36047030800,52545,0.5436081242532855,0.3847072879330944,0.6228835300153925,0.012827090815802977,0.12262698819907646,1949,0.1156530408773679,837,687,862,0.14109799897383274,0.36685479733196513,638,397,44,249,0.11936720997123682,41.2751677852349,209,315,524,0
2010,Kings County,36047030900,40541,0.7311669128508124,0.1654357459379616,0.011402508551881414,0.8135689851767389,0.16020524515393386,1754,0.09117647058823529,677,586,1087,0.04161915621436716,0.40763968072976053,487,411,172,853,0.49564206856478793,38.8727484020918,438,519,217,1
2010,Kings County,36047031100,36976,0.713487629688747,0.1420590582601756,0.04200494175785387,0.8344511118955171,0.09601129544652312,2833,0.11010682004930156,1253,1201,989,0.15813625132368514,0.31062477938581007,1120,799,242,744,0.2603219034289713,29.5661301609517,225,772,332,0
2010,Kings County,36047031300,37250,0.7868708971553611,0.13916849015317287,0.052925989672977625,0.8390705679862306,0.08734939759036145,4648,0.08076358296622614,2285,2173,846,0.2046041308089501,0.2768932874354561,2189,1320,338,1065,0.2537526804860615,36.3116511794139,286,864,868,3
2010,Kings County,36047031400,44178,0.43883864826273206,0.4930985245121371,0.6577904929577465,0.010783450704225352,0.10145246478873239,4544,0.07820299500831947,2101,1638,697,0.14392605633802816,0.40735035211267606,1699,873,87,559,0.13350847862431334,40.100310484834,378,751,1355,0
2010,Kings County,36047031500,41653,0.8158816660179058,0.07434799532892176,0.10009661835748793,0.778743961352657,0.09642512077294686,5175,0.13344481605351172,2569,2461,929,0.23652173913043478,0.36270531400966183,2571,1600,331,1082,0.2087594057495659,40.3434304456878,756,996,744,6
2010,Kings County,36047031701,34282,0.7665832290362954,0.1376720901126408,0.08855228662976988,0.8129915525779202,0.06350131080687445,3433,0.11285097192224622,1598,1614,873,0.22254587824060587,0.3224584911156423,1665,714,218,845,0.259840098400984,39.5756457564576,413,696,458,4
2010,Kings County,36047031702,40266,0.6777163904235728,0.16083486801718846,0.14689265536723164,0.7240559024680345,0.09931608682723758,3363,0.0914702581369248,1629,1416,1063,0.17692536425810287,0.2943800178412132,1421,755,177,861,0.2620206938527085,41.631162507608,306,610,508,2
2010,Kings County,36047031900,40385,0.7909806728704366,0.1732283464566929,0.25826681870011403,0.6570695553021665,0.06385404789053592,3508,0.21271676300578035,1397,1348,958,0.12058152793614595,0.27708095781071834,1265,600,211,870,0.24113082039911307,40.9178877522809,265,908,623,0
2010,Kings County,36047032100,31309,0.8509286412512219,0.07917888563049853,0.06638672265546891,0.7318536292741452,0.1827634473105379,5001,0.2007031000319591,2046,2063,903,0.14517096580683864,0.4269146170765847,2065,1059,318,1437,0.23530374979531685,51.6943629846856,1185,1061,874,2
2010,Kings County,36047032300,44697,0.8156462585034013,0.1510204081632653,0.0686550365785031,0.7816544738323016,0.13196398424310635,3554,0.17774989544123798,1470,1469,1016,0.22144063027574565,0.33511536297129996,1489,824,240,614,0.1550896691083607,33.8974488507199,334,716,639,0
2010,Kings County,36047032500,31172,0.9374751095181203,0.04261250497809638,0.04465261514441842,0.8685402029664325,0.06900858704137393,6405,0.21540178571428573,2511,2456,999,0.09992193598750976,0.3583138173302108,2561,1169,388,1967,0.32582408481033626,38.1596306068602,982,1509,1005,1
2010,Kings County,36047032600,22850,0.8241534067727458,0.11627906976744186,0.1365860679332182,0.4006908462867012,0.3424006908462867,6948,0.286093594424162,2451,2249,569,0.05483592400690846,0.4394070236039148,2208,1184,588,2810,0.40524949524084225,24.8918373233343,617,2062,1179,0
2010,Kings County,36047032700,39083,0.8086890243902439,0.14329268292682926,0.11046511627906977,0.7417920656634747,0.12209302325581395,2924,0.12366498032602585,1312,1144,858,0.19904240766073872,0.3122435020519836,1290,522,184,481,0.177818853974122,46.2385321100917,288,544,483,0
2010,Kings County,36047032800,36972,0.5074626865671642,0.458955223880597,0.08476736775015933,0.3906947100063735,0.19279796048438497,3138,0.17605177993527507,1072,567,814,0.08986615678776291,0.4684512428298279,630,478,197,890,0.2647233789411065,44.3188578227246,162,744,583,0
2010,Kings County,36047032900,34096,0.8361581920903954,0.11516731855714907,0.209064851307775,0.6348978860623432,0.14080974561089216,5582,0.16666666666666666,2301,2137,929,0.16535292010032246,0.2963095664636331,2355,1238,315,1151,0.19436001350894969,40.7970280310706,734,1294,1027,0
2010,Kings County,36047033000,24651,0.896689497716895,0.08047945205479452,0.18705035971223022,0.5042511445389143,0.26880313930673644,4587,0.23631284916201117,1752,1635,501,0.06998037933289732,0.37737083060824067,1628,564,474,1233,0.3097989949748744,32.6633165829146,261,1282,853,0
2010,Kings County,36047033100,32970,0.8137128072445019,0.1558861578266494,0.593141592920354,0.3473451327433628,0.04911504424778761,4520,0.10346820809248555,1546,1354,911,0.1338495575221239,0.21526548672566373,1457,690,140,864,0.20864525476937937,29.1766971593645,326,1373,673,0
2010,Kings County,36047033300,46573,0.6473282442748092,0.3015267175572519,0.6416156670746634,0.30599755201958384,0.04577723378212974,4085,0.06246096189881324,1310,1077,910,0.21028151774785803,0.18678090575275397,1171,764,110,1157,0.2368474923234391,21.596724667349,189,1327,586,0
2010,Kings County,36047033500,55000,0.48451327433628316,0.4336283185840708,0.6113411914622491,0.345970054157375,0.034724434533290854,3139,0.06038135593220339,904,474,1029,0.1611978337050016,0.19114367633004142,863,483,74,639,0.1992516370439663,22.4562444378523,238,859,445,0
2010,Kings County,36047033600,60255,0.46191756272401435,0.36379928315412186,0.7722210548434545,0.06387896616936331,0.10464383273797016,4759,0.1286989196806012,2232,1173,1101,0.2752679134271906,0.25026266022273586,1705,789,127,658,0.14369949770692292,30.6574094163593,521,1046,982,0
2010,Kings County,36047033700,50077,0.671875,0.22265625,0.46991473812423873,0.4587088915956151,0.06211936662606577,4105,0.06338461538461539,1536,1414,1041,0.17758830694275274,0.1661388550548112,1496,802,132,531,0.15418118466898956,26.0592633619496,208,1084,590,1
2010,Kings County,36047033900,37206,0.7282051282051282,0.19076923076923077,0.08569469835466179,0.8039305301645339,0.07792504570383912,4376,0.048052604957005564,1950,1959,821,0.1533363802559415,0.32381170018281535,1663,815,246,1262,0.30999754360108084,37.01793171211,170,918,948,1
2010,Kings County,36047034000,21944,0.9861325115562404,0.009244992295839754,0.3847864768683274,0.34252669039145905,0.25756227758007116,2248,0.18798151001540833,649,690,396,0.15258007117437722,0.6223309608540926,591,233,131,1046,0.4569681083442551,35.2849336455894,139,356,989,0
2010,Kings County,36047034100,41984,0.8109640831758034,0.12287334593572778,0.07096279248177982,0.8285385500575374,0.08592251630226314,2607,0.07170693686671863,1058,1027,941,0.2140391254315305,0.3640199462984273,1098,722,155,257,0.10798319327731093,30.748031496063,138,497,566,1
2010,Kings County,36047034200,18428,0.9623098201936376,0.01625172890733057,0.2812980621347278,0.4407874500153799,0.24177176253460475,6502,0.1883219358232509,2892,2803,415,0.08843432789910796,0.36235004613964933,2430,1130,552,1882,0.35203890759446316,36.4945753834643,390,1521,1937,0
2010,Kings County,36047034300,22413,0.8272251308900523,0.10518800571156592,0.019882597992804393,0.765764059837152,0.19598560878621474,5281,0.11987704918032786,2101,2080,551,0.08956637000568074,0.32607460708199204,2125,1015,564,1663,0.34260403790688093,21.6443987667009,245,1510,828,2
2010,Kings County,36047034500,40587,0.6414273281114012,0.23150565709312446,0.012089157536834151,0.9055534567434832,0.07253494522100491,2647,0.11871750433275563,1149,1001,936,0.12013600302228938,0.33169625991688706,1031,516,182,587,0.26889601465872653,43.2951945080092,189,613,426,2
